location,day,meal,zone,dish,ingredients
Segundo Dining Commons,Monday,Lunch,Green,Asiago Pasta Salad,"Asiago pasta salad (enriched pasta [durum wheat semolina flour, niacin, ferrous lactate, thiamin mononitrate, riboflavin, folic acid], mayonnaise [soybean oil, water, egg yolks, vinegar, contains 2% or less of corn syrup, salt, spice, lemon juice], asiago cheese [milk, cheese culture, salt, and enzymes], milk, green olives stuffed with pimento, black olives, red onion, maltodextrin, buttermilk, salt, garlic, lactic acid spices, yeast extract, citric acid, xanthin gum, natural and artificial flavors, quad gum, olive oil)"
Segundo Dining Commons,Monday,Lunch,Green,Chipotle Bacon Potato Salad,(inactive) chipotle bacon potato salad
Segundo Dining Commons,Monday,Lunch,Green,Tuna Salad,"Precooked wild ahi yellowfin tuna (albacore tuna, water, salt), Heavy Duty Mayonnaise (soybean oil, water, corn syrup, egg yolks, distilled vinegar. Contains less than 2% of salt, mustard seed, calcium disodium EDTA), 1/4in Diced Celery, Sweet Green Pickle Relish (pickles, high fructose corn syrup, corn syrup, distilled vinegar, salt. Contains less than 2% of xanthan gum, spices, sodium benzoate, natural flavor, dehydrated red pepper, turmeric, polysorbate 80), 1/4in Diced Yellow Onions, Dijon Mustard (distilled white vinegar, mustard seed, water, salt, white wine, citric acid, tartaric acid, fruit pectin, sugar, spices), Bottled Lemon Juice, Ground White Pepper"
Segundo Dining Commons,Monday,Lunch,Green,Minestrone,"Minestrone soup (daylight) (water, carrots, diced tomatoes [vine-ripened fresh tomatoes, tomato juice, salt, calcium chloride, citric acid], tomato paste [vine-ripened fresh tomatoes, citric acid], onions, peas, zucchini, red potatoes, celery, white beans, macaroni [semolina [wheat], niacin, iron [ferrous sulfate], thiamin mononitrate, riboflavin, and folic acid], sea salt, canola oil, cultured dextrose, garlic, black pepper, thyme, oregano)"
Segundo Dining Commons,Monday,Lunch,Green,Chicken Tikka Masala Soup,"Chicken tikka masala (daylight) (chicken broth, chicken [chicken breast w/rib meat, water, potato starch, salt, sugar, granulated garlic, black pepper], diced peeled tomato [vine ripened tomatoes, tomato juice, salt, calcium chloride, citric acid], tomato paste [vine ripened fresh tomatoes, citric acid], cream, zucchini, cauliflower, peas, organic coconut cream [organic coconut kernel extract, water], carrot, onion, corn starch, brown sugar, canola oil, sea salt, cumin, curry powder, ginger powder, cultured dextrose, lemon juice, paprika, cardamom, cayenne)"
Segundo Dining Commons,Monday,Lunch,Purple,Chorizo Butternut Squash Taco,"Frozen ground chorizo pork sausage (pork, spices, water, salt, vinegar, paprika, garlic powder, spice extractives, bha, bht, citric acid), 1/2in Diced Peeled Butternut Squash, tomatillo avocado salsa (Whole cleaned tomatillos, Whole Avocados, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Tap Water, Fresh Cilantro Sprigs), 6in White Corn Tortillas (water, stone ground corn masa flour, stone ground fresh corn. Contains less than 2% of cellulose gum, fumaric acid, potassium sorbate, calcium propionate, propionic acid, phosphoric acid, guar gum, sorbic acid, trace of lime), 1/4in Diced Yellow Onions, Fresh Cilantro Sprigs, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)"
Segundo Dining Commons,Monday,Lunch,Purple,Chipotle Pinto Beans,"Canned pinto beans (pinto beans, water, salt, calcium chloride, calcium disodium edta), Tap Water, 1/2in Diced Green and Red Bell Peppers, 1/2in Diced Yellow Onions, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Chipotle Peppers in Adobo Sauce (water, tomato paste, dried Chipotle peppers, distilled vinegar, corn oil. Contains 2% or less of iodized salt, potassium iodate, corn starch, onion powder, garlic powder, spices), Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Segundo Dining Commons,Monday,Lunch,Purple,Roasted Brussels Sprouts,"Fresh halved brussels sprouts, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper"
Segundo Dining Commons,Monday,Lunch,Purple,Sautéed Yellow Squash,"1/2in diced yellow squash, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper"
Segundo Dining Commons,Monday,Lunch,Pink,Dessert Lemon Bar,"Lemon square dessert bar (sugar, butter, enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], eggs, water, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin a palmitate, beta carotene], lemon juice concentrate, sweet new snow [dextrose, corn starch, palm oil, magnesium stearate, natural flavor], lemon peel [lemon peel zest, cane sugar, lemon oil essence], salt, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate])"
Segundo Dining Commons,Monday,Lunch,Pink,Chocolate Ganache Swirl Cheesecake,"Chocolate ganache swirl cheesecake bar (cream cheese [pasteurized cultured milk and cream, salt, xanthan and/or carob bean and/or guar gums, pure cane sugar, eggs, sour cream [cultured cream. contains 2% or less of whey, modified corn starch, sodium tripolyphosphate, guar gum, carrageenan, calcium sulfate, locust bean gum, potassium sorbate], vanilla extract, crumbs [graham flour, enriched wheat flour {wheat flour, enriched with niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, sugar, corn flour, palm oil, corn syrup, molasses, whey, honey, sodium bicarbonate, sodium acid pyrophosphate, corn starch, salt, yellow 5, yellow 6, natural flavor, soy lecithin], butter [pasteurized cream, natural flavors], sugar, heavy cream, unsweetened chocolate. per manufacturer, produced in a facility that also uses dairy, eggs, fish, tree nuts, peanuts, wheat/gluten, soy, coconut, and sesame)"
Segundo Dining Commons,Monday,Lunch,Pink,Dark Chocolate Cranberry Cookie,"Dark chocolate cranberry cookie (unbleached wheat flour, pure cane sugars, guittard bittersweet chocolate [fair trade cocoa beans, sugar, sunflower lecithin, pure vanilla], dried cranberries, butter [made from milk], eggs [pasteurized, may contain citric acid], grape juice, rice dextrins, pure vanilla, baking soda, sea salt. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Monday,Lunch,Pink,Macadamias with White Chocolate Chips Cookie,"Macadamias with white chocolate chips cookie (unbleached wheat flour, pure cane sugars, butter [made from milk], white chocolate [sugar, cocoa butter, milk, sunflower lecithin, vanilla], macadamia nuts, palm oil, eggs [pasteurized, may contain citric acid] grape juice, rice dextrins, shredded coconut, sea salt, baking soda, pure vanilla. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Monday,Lunch,Pink,Chocolate Chip Cookie,"Vegan chocolate chip cookie (vegan chocolate chips [organic cane sugar, unsweetened chocolate, cocoa butter, soy lecithin, vanilla bean seeds], unbleached wheat flour, organic evaporated cane sugar, sustainable rspo palm oil shortening, vegan molasses, grape juice, rice dextrins, sea salt, pure vanilla, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Monday,Lunch,Pink,Lemon Drop Cookie,"Vegan lemon drop cookie (unbleached wheat flour, organic evaporated cane sugar, sustainable rspo palm oil shortening, pure lemon extract, grape juice, rice dextrin, sea salt, baking powder)"
Segundo Dining Commons,Monday,Dinner,Red,Grass-Fed Bistro Burger,
Segundo Dining Commons,Monday,Dinner,Red,Falafel Stacker,"Falafel dough mix (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta), Panko Breadcrumbs (bleached wheat flour, shortening [palm oil], sugar, yeast, salt), Dried Bulgar Wheat, Fresh Cilantro Sprigs, Tap Water, Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Ground Cumin, Dried Crushed Red Pepper Flakes, Shaker Ground Black Pepper, preparation / cooked bulgar, production), roasted root vegetable salad (Matchstick golden beets, Matchstick Parsnips, Matchstick Turnips, Matchstick Yams, Shredded Orange Carrots, 2in Julienned Fennel, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Bottled Lemon Juice, White Wine Vinegar (white wine vinegar, potassium metabisulfite, water), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Peeled Garlic Cloves, Fresh Basil Leaves, Dried Ground Mustard, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Shaker Ground Black Pepper), red beet hummus spread (Allergy-friendly hummus (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta), 1/4in Diced Yellow Onions, Whole Peeled Garlic Cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Whole Red Beets no Top), plant based mint sauce (Vegan mayonnaise (soybean oil, water, organic distilled vinegar, contains less than 2% of salt, modified food starch, cane sugar, spice, natural flavor, lemon juice concentrate, calcium disodium edta, oleoresin paprika), 1/8in Sliced Cucumbers, Vegan Sour Cream (water, palm oil, maltodextrin, non-gmo [soy protein, tofu], non-dairy lactic acid sugar, locust bean, guar, xantham gums, salt), Fresh Whole Mint Leaves, Tahini Paste (roasted hulled crushed sesame seeds), Bottled Lemon Juice), 12x14 Plain Lavash Flatbread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Fresh Whole Mint Leaves"
Segundo Dining Commons,Monday,Dinner,Red,Shoestring Potatoes,"1/4in frozen (shoestring) potatoes (potatoes, vegetable oil [soybean, canola, cottonseed, and/or sunflower], modified food starch. contains less than 2% of dextrose, sodium acid pyrophosphate, sodium bicarbonate, rice flour, salt, xanthan gum, disodium dihydrogen pyrophosphate), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), seasoned salt (Iodized granulated salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Onion Powder (onion powder), Granulated Garlic, Domestic Paprika (paprika, silicon dioxide), Vegan Fine Granulated White Sugar, Ground White Pepper)"
Segundo Dining Commons,Monday,Dinner,Yellow,Ravioli with Roasted Aggie-Grown Tomato Sauce,"Cheese ravioli (ricotta cheese [whey, milk, cream, vinegar], enriched durum flour [flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid], water, egg whites [egg whites, water, guar gum], pecorino romano cheese [sheep’s milk, rennet], sea salt, spices), roasted aggie-grown tomato sauce (Whole roma tomatoes, Pouched Ground Tomato Puree (tomatoes, naturally derived citric acid), Canned Coarse Ground Peeled Pear Tomatoes (tomatoes, tomato puree, salt, citric acid), Extra Virgin Olive Oil, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Fresh Basil Leaves, Vegan Fine Granulated White Sugar), White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), Whole Peeled Garlic Cloves, Canola Salad Oil, Fresh Basil Leaves"
Segundo Dining Commons,Monday,Dinner,Yellow,Garlic Breadsticks,"Precooked breadstick (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, high fructose corn syrup, yeast. contains 2% or less of salt, soybean oil, sesame flour, ascorbic acid, enzymes, calcium propionate)"
Segundo Dining Commons,Monday,Dinner,Yellow,BBQ Chicken Pizza,"Raw ready stretch pizza dough (enriched unbleached wheat flour [wheat flour, niacin, ferrous sulfate, thiamin mononitrate, enzyme, riboflavin, folic acid], water, yeast. contains less than 2% of palm oil, buttermilk, salt, sugar, soybean oil, baking soda, sodium aluminum phosphate, cheddar cheese [milk, cheese cultures, salt, enzymes], low moisture part skim mozzarella cheese [pasteurized part skim milk, cheese culture, salt, enzyme], whey powder, garlic powder, guar gum, malted barley flour, dextrose, xanthan gum, datem, sodium phosphate, lactic acid, enzyme, ascorbic acid. per manufacturer, may contain egg), grilled chicken breast (Fresh raw boneless skinless halal chicken breast, Extra Virgin Olive Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda)), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), BBQ Sauce (sugar, distilled vinegar, water, tomato paste, molasses, modified potato starch, salt. Contains less than 2% of natural smoke flavor, mustard flour, spice, paprika, dried onion, dried garlic, caramel color, maltodextrin, chili powder [chili pepper, spice, salt, garlic], autolyzed yeast extract, natural flavor), Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), 1/4in Diced Red Onions, Fresh Italian Parsley Sprigs, garlic infused oil (Canola salad oil, Granulated Garlic, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil))"
Segundo Dining Commons,Monday,Dinner,Yellow,Mushroom and Onion Pizza,"Pizza sauce (Canned coarse ground peeled pear tomatoes (tomatoes, tomato puree, salt, citric acid), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Ground Cayenne Pepper, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil), Coarse Ground Black Pepper, Dried Whole Thyme Leaves, Dried Whole Marjoram Leaves, Dried Mediterranean Oregano Leaves, Dried Basil Leaves (dried basil)), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), sautéed cremini mushrooms (Sliced cremini mushrooms, White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), Canola Salad Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Sage Leaves), Raw Ready Stretch Pizza Dough (enriched unbleached wheat flour [wheat flour, niacin, ferrous sulfate, thiamin mononitrate, enzyme, riboflavin, folic acid], water, yeast. Contains less than 2% of palm oil, buttermilk, salt, sugar, soybean oil, baking soda, sodium aluminum phosphate, Cheddar cheese [milk, cheese cultures, salt, enzymes], low moisture part skim Mozzarella cheese [pasteurized part skim milk, cheese culture, salt, enzyme], whey powder, garlic powder, guar gum, malted barley flour, dextrose, xanthan gum, DATEM, sodium phosphate, lactic acid, enzyme, ascorbic acid. Per manufacturer, may contain egg), 1/4in Sliced Yellow Onions, Whole Peeled Garlic Cloves, Fresh Basil Leaves, White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), Canola Salad Oil, Vegan Light Brown Sugar, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), caramelized onion"
Segundo Dining Commons,Monday,Dinner,Blue,Korean Beef with Sticky Rice,"Fajita cut beef (1/2 x 1 x 2 sliced beef fajita halal), Teriyaki Glaze (soy sauce [water, soybeans, wheat, salt], sugar, water, modified corn starch, vinegar, onion juice, garlic powder, fumaric acid, yeast extract, torula yeast, sodium benzoate: less than 1/10 of 1% as a preservative, salt, ginger, natural flavor), Kimchi (Napa cabbage, radish, water, red pepper powder, sea salt, green onion, yellow onion, organic cane sugar, brown seaweed, garlic, ginger), Fresh Whole Green Beans, Matchstick Daikon Radishes, Julienned Red Bell Peppers, Orange Carrot Coins, Whole Green Onions, sticky rice (Dried white calrose rice, Tap Water), Canola Salad Oil, Chinese Five Spice (spices), Dried Crushed Red Pepper Flakes"
Segundo Dining Commons,Monday,Dinner,Green,Salad Bar,"Sesame dressing (Toasted sesame dressing (water, inverted sugar, soybean oil and/or canola oil, rice vinegar, sesame oil, ginger, salt, contains less than 2% of citric acid, dehydrated lemon peel, dehydrated orange peel, hydrolyzed corn protein, lemon juice concentrate, modified corn starch, natural flavors, phosphoric acid, sesame seeds, soy sauce [water, wheat, soybeans, salt, alcohol], spices [contains mustard], xanthan gum)), ranch dressing (Ranch dressing (soybean oil, water, cultured low fat buttermilk, ranch seasoning and spices [salt, modified food starch, monosodium glutamate, sugar, dried garlic, dried onion, natural and artificial flavor {includes milk, soybean}, whey protein concentrate, corn syrup, spices, xanthan gum, sorbic acid and calcium disodium edta as preservatives, citric acid, calcium stearate], egg yolks, contains less than 2% of distilled vinegar, salt, xanthan gum, phosphoric acid, natural flavor [includes milk])), italian dressing (Fat free italian dressing (water, distilled vinegar, sugar, salt. contains less than 2% of modified food starch, garlic juice, dried garlic, dried onion, xanthan gum, sodium benzoate, potassium sorbate, dried red bell pepper, spices, phosphoric acid, soybean oil, extractive of carrot)), balsamic vinaigrette dressing (Balsamic vinaigrette dressing (water, high fructose corn syrup, balsamic vinegar, red wine vinegar, vegetable oil [soybean and canola], olive oil. contains less than 2% of salt, dried garlic, xanthan gum, spice, sodium alginate, propylene glycol alginate, calcium disodium edta)), caesar tuscan dressing (Caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta)), garbanzo beans (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta)), kidney beans (Canned red kidney beans (dark red kidney beans, water, sugar, salt, calcium chloride, disodium edta)), tofu (Firm tofu), croutons (Seasoned homestyle crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), sliced cucumbers (1/4in sliced cucumbers), spring mix (Spring mix), baby spinach (Baby spinach leaves), julienned red onions (Julienned red onions), sliced cremini mushrooms (Sliced cremini mushrooms), corn kernels (Frozen corn kernels (sweet white corn)), julienned tri-colored peppers (Julienned tri-color bell peppers), shredded orange carrots (Shredded orange carrots), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), diagonal cut celery (Diagonal cut celery), caesar salad (Creamy caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta), Chopped Romaine Lettuce, Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), Seasoned Homestyle Crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), roasted broccoli (Fresh broccoli florets, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper), boiled eggs (Whole large white eggs), diced tomatoes (3/8in diced tomatoes), sliced black olives (Canned sliced black olives (ripe olives, water, salt, ferrous gluconate))"
Segundo Dining Commons,Monday,Dinner,Green,Deli Bar,"Sliced white bread (Sliced white bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, yeast, sugar, contains 2% or less of each of the following: salt, soybean oil, yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], extract of malted barley, dextrose, calcium propionate [mold inhibitor], enzymes)), wheat bread (Sliced wheat bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, whole wheat flour, yeast, sugar. contains 2% or less of salt, vegetable oil [canola and/or soy], yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], caramel color, extract of malted barley, dextrose, calcium propionate, calcium sulfate, enzymes)), sourdough bread (Sliced sourdough bread (unbleached enriched flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, yeast, wheat gluten. contains 2% or less of acetic acid, lactic acid, fumaric acid, soybean oil, high fructose corn syrup, sugar, salt, calcium propionate and potassium sorbate, datem, wheat flour, calcium sulfate, ascorbic acid, enzymes)), nine grain bread (Sliced nine grain bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, granola mix [wheat, oats, triticale, barley, amaranth, rye, wheat germ, flax seeds, sunflower seeds, cornmeal], yeast, sugar, vital wheat gluten, brown sugar. contains 2% or less of vegetable oil [canola and/or soy], raisin paste, sunflower seeds, cultured wheat flour, distilled vinegar, xanthan gum, salt, ascorbic acid, calcium sulfate, enzymes, nonfat dry milk, soy flour)), sliced multigrain bread (Sliced multigrain bread (water, enriched unbleached flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], whole wheat flour, nine grain mix [blended wheat, barley, corn, millet, soybeans, rye, oats, rice, and flaxseed], sugar, flaxseed. contains 2% or less of oats, molasses, extra virgin olive oil, canola oil, sea salt, millet seeds, sunflower seeds, yeast, enzymes, ascorbic acid, caramel color)), sliced muenster cheese (Presliced muenster cheese (cultured pasteurized milk, salt, annatto, enzymes)), sliced monterey jack cheese (Presliced monterey jack cheese (pasteurized milk, cheese cultures, salt, enzymes)), swiss cheese (Presliced deli swiss cheese (pasteurized part-skim milk, cheese culture, salt, enzymes)), sliced pepper jack cheese (.5oz presliced pepper jack cheese (pasteurized milk, jalapeno peppers, cheese culture, salt, enzymes)), sliced cheddar cheese (3/4oz sliced cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes)), sliced provolone cheese (3/4oz presliced provolone cheese (cultured pasteurized milk, salt, enzymes)), monterey pepper jack cheese (.75oz presliced monterey pepper jack cheese (pasteurized milk, red and green jalapeno peppers, cheese culture, salt, enzymes)), sliced smoked turkey (Presliced deli smoked turkey halal (turkey breast meat, water. contains 2% or less of salt, vinegar, sugar)), sliced smoked ham (Presliced deli smoked ham (ham. cured with water, salt, sugar, dextrose, sodium phosphates, sodium erythorbate, sodium nitrite)), sliced roast beef (Bottom round sliced roast beef (beef, water, vinegar, salt, natural flavorings, sodium phosphate. rubbed with salt, natural flavorings, caramel color)), sliced genoa salami (Sliced genoa salami (pork, beef, salt. contains 2% or less of dextrose, water, natural spices, sodium ascorbate, lactic acid starter culture, sodium nitrite, garlic powder, bha, bht, citric acid)), sliced salami (Sliced pastrami (beef, smoke flavoring, caramel color, spices, salt, sugar. cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite, flavoring))"
Segundo Dining Commons,Monday,Dinner,Green,Asiago Pasta Salad,"Asiago pasta salad (enriched pasta [durum wheat semolina flour, niacin, ferrous lactate, thiamin mononitrate, riboflavin, folic acid], mayonnaise [soybean oil, water, egg yolks, vinegar, contains 2% or less of corn syrup, salt, spice, lemon juice], asiago cheese [milk, cheese culture, salt, and enzymes], milk, green olives stuffed with pimento, black olives, red onion, maltodextrin, buttermilk, salt, garlic, lactic acid spices, yeast extract, citric acid, xanthin gum, natural and artificial flavors, quad gum, olive oil)"
Segundo Dining Commons,Monday,Dinner,Green,Chipotle Bacon Potato Salad,(inactive) chipotle bacon potato salad
Segundo Dining Commons,Monday,Dinner,Green,Tuna Salad,"Precooked wild ahi yellowfin tuna (albacore tuna, water, salt), Heavy Duty Mayonnaise (soybean oil, water, corn syrup, egg yolks, distilled vinegar. Contains less than 2% of salt, mustard seed, calcium disodium EDTA), 1/4in Diced Celery, Sweet Green Pickle Relish (pickles, high fructose corn syrup, corn syrup, distilled vinegar, salt. Contains less than 2% of xanthan gum, spices, sodium benzoate, natural flavor, dehydrated red pepper, turmeric, polysorbate 80), 1/4in Diced Yellow Onions, Dijon Mustard (distilled white vinegar, mustard seed, water, salt, white wine, citric acid, tartaric acid, fruit pectin, sugar, spices), Bottled Lemon Juice, Ground White Pepper"
Segundo Dining Commons,Monday,Dinner,Green,Minestrone,"Minestrone soup (daylight) (water, carrots, diced tomatoes [vine-ripened fresh tomatoes, tomato juice, salt, calcium chloride, citric acid], tomato paste [vine-ripened fresh tomatoes, citric acid], onions, peas, zucchini, red potatoes, celery, white beans, macaroni [semolina [wheat], niacin, iron [ferrous sulfate], thiamin mononitrate, riboflavin, and folic acid], sea salt, canola oil, cultured dextrose, garlic, black pepper, thyme, oregano)"
Segundo Dining Commons,Monday,Dinner,Green,Chicken Tikka Masala Soup,"Chicken tikka masala (daylight) (chicken broth, chicken [chicken breast w/rib meat, water, potato starch, salt, sugar, granulated garlic, black pepper], diced peeled tomato [vine ripened tomatoes, tomato juice, salt, calcium chloride, citric acid], tomato paste [vine ripened fresh tomatoes, citric acid], cream, zucchini, cauliflower, peas, organic coconut cream [organic coconut kernel extract, water], carrot, onion, corn starch, brown sugar, canola oil, sea salt, cumin, curry powder, ginger powder, cultured dextrose, lemon juice, paprika, cardamom, cayenne)"
Segundo Dining Commons,Monday,Dinner,Purple,Sriracha Honey Chicken,"Sriracha honey chicken (Fresh raw boneless skinless halal chicken thigh, Honey, Sriracha Sauce (chili peppers, water, garlic, sugar, salt, acetic acid, xanthan gum, potassium sorbate [preservative]), Fancy Ketchup (tomato concentrate, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavoring), Seasoned Rice Wine Vinegar (rice vinegar, invert sugar, salt, water), Minced Peeled Garlic Cloves, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Dried Ground Ginger (ginger, sulfur dioxide. Per manufacturer, contains sulfites), Coarse Ground Black Pepper, Chinese Five Spice (spices))"
Segundo Dining Commons,Monday,Dinner,Purple,Assorted Vegetables,
Segundo Dining Commons,Monday,Dinner,Purple,Chipotle Pinto Beans,"Canned pinto beans (pinto beans, water, salt, calcium chloride, calcium disodium edta), Tap Water, 1/2in Diced Green and Red Bell Peppers, 1/2in Diced Yellow Onions, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Chipotle Peppers in Adobo Sauce (water, tomato paste, dried Chipotle peppers, distilled vinegar, corn oil. Contains 2% or less of iodized salt, potassium iodate, corn starch, onion powder, garlic powder, spices), Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Segundo Dining Commons,Monday,Dinner,Pink,Strawberry Shortcake,"Frozen strawberry shortcake (whipping cream [cream, milk, cellulose gel, carrageenan, cellulose gum], sweetened strawberries [strawberries, sugar], sugar, water, enriched bleached wheat flour [wheat flour, niacin, iron, thiamin, riboflavin, folic acid], eggs, confectioner's sugar [sugar, corn starch], canola oil, modified corn starch, nonfat dry milk, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate, calcium sulfate], modified tapioca starch, alginate blend [sodium alginate, sugar, sodium hexametaphosphate, calcium hydrogen phosphate], salt, natural flavors, concentrated lemon juice, alginate blend [tetrasodium diphosphate, sodium alginate], xanthan gum. per manufacturer, may contain peanuts, tree nuts, and soy)"
