location,day,meal,zone,dish,ingredients
Tercero Dining Commons,Wednesday,Dinner,Blue,Mexican Rice,"Tap water, Dried White Long Grain Rice, Canned Crushed Tomatoes (tomatoes, tomato puree, sea salt, citric acid), Canola Salad Oil, 1/4in Diced Yellow Onions, Paste Vegetable Soup Base (onions, celery, carrots, maltodextrin, sugar, autolyzed yeast extract, onion powder, salt, water, corn oil, potassium chloride, carrot powder, modified tapioca starch, carrot juice concentrate, tomato paste, garlic powder, disodium guanylate, disodium inosinate, natural flavor, potassium sorbate, citric acid, extractives of paprika), Shredded Orange Carrots, Frozen Corn Kernels (sweet white corn), 1/2in Diced Green Bell Peppers, Achiote Paste (annatto seeds, vinegar, salt, water, granulated garlic, spices, sodium benzoate, corn meal, corn flour, FD&amp;C 40), Granulated Garlic, 1/2in Diced Celery, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground Cayenne Pepper, rice, vegetable/achiote broth"
Tercero Dining Commons,Wednesday,Dinner,Blue,Plant Forward Tostada,"Refried pinto beans (Canned pinto beans (pinto beans, water, salt, calcium chloride, calcium disodium edta), Canola Salad Oil, Ground Cumin, Whole Peeled Garlic Cloves, Coarse Flake Kosher Salt (salt, yellow prussiate of soda)), Fresh Shredded Green Cabbage, 6in White Corn Tortillas (water, stone ground corn masa flour, stone ground fresh corn. Contains less than 2% of cellulose gum, fumaric acid, potassium sorbate, calcium propionate, propionic acid, phosphoric acid, guar gum, sorbic acid, trace of lime), 3/8in Diced Tomatoes, fiesta dressing (Canola salad oil, Fresh Cilantro Sprigs, Red Wine Vinegar (red wine vinegar, potassium metabisulfite, diluted with water to 5% acidity), fajita seasoning (Iodized granulated salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Onion Powder (onion powder), Vegan Fine Granulated White Sugar, Lemon Pepper Spice Mix (salt, spices, citric acid, onion, monosodium glutamate, sugar, corn starch, garlic, silicon dioxide, natural flavor, FD&amp;C yellow 5), Granulated Garlic, Domestic Paprika (paprika, silicon dioxide), Ground Cumin, Vegan Fine Granulated White Sugar, Ground White Pepper, season salt, production), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Tabasco Hot Sauce (distilled vinegar, red pepper, salt)), Fresh Sliced Radishes, Fresh Shredded Red Cabbage, 1/2in Diced Yellow Bell Peppers, Matchstick Daikon Radishes, Whole Green Onions, Canned Sliced Black Olives (ripe olives, water, salt, ferrous gluconate), fiesta slaw"
Tercero Dining Commons,Wednesday,Dinner,Green,Salad Bar,"Sesame dressing (Toasted sesame dressing (water, inverted sugar, soybean oil and/or canola oil, rice vinegar, sesame oil, ginger, salt, contains less than 2% of citric acid, dehydrated lemon peel, dehydrated orange peel, hydrolyzed corn protein, lemon juice concentrate, modified corn starch, natural flavors, phosphoric acid, sesame seeds, soy sauce [water, wheat, soybeans, salt, alcohol], spices [contains mustard], xanthan gum)), ranch dressing (Ranch dressing (soybean oil, water, cultured low fat buttermilk, ranch seasoning and spices [salt, modified food starch, monosodium glutamate, sugar, dried garlic, dried onion, natural and artificial flavor {includes milk, soybean}, whey protein concentrate, corn syrup, spices, xanthan gum, sorbic acid and calcium disodium edta as preservatives, citric acid, calcium stearate], egg yolks, contains less than 2% of distilled vinegar, salt, xanthan gum, phosphoric acid, natural flavor [includes milk])), italian dressing (Fat free italian dressing (water, distilled vinegar, sugar, salt. contains less than 2% of modified food starch, garlic juice, dried garlic, dried onion, xanthan gum, sodium benzoate, potassium sorbate, dried red bell pepper, spices, phosphoric acid, soybean oil, extractive of carrot)), balsamic vinaigrette dressing (Balsamic vinaigrette dressing (water, high fructose corn syrup, balsamic vinegar, red wine vinegar, vegetable oil [soybean and canola], olive oil. contains less than 2% of salt, dried garlic, xanthan gum, spice, sodium alginate, propylene glycol alginate, calcium disodium edta)), caesar tuscan dressing (Caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta)), garbanzo beans (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta)), kidney beans (Canned red kidney beans (dark red kidney beans, water, sugar, salt, calcium chloride, disodium edta)), tofu (Firm tofu), croutons (Seasoned homestyle crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), sliced cucumbers (1/4in sliced cucumbers), spring mix (Spring mix), baby spinach (Baby spinach leaves), julienned red onions (Julienned red onions), sliced cremini mushrooms (Sliced cremini mushrooms), corn kernels (Frozen corn kernels (sweet white corn)), julienned tri-colored peppers (Julienned tri-color bell peppers), shredded orange carrots (Shredded orange carrots), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), diagonal cut celery (Diagonal cut celery), caesar salad (Creamy caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta), Chopped Romaine Lettuce, Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), Seasoned Homestyle Crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), roasted broccoli (Fresh broccoli florets, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper), boiled eggs (Whole large white eggs), diced tomatoes (3/8in diced tomatoes), sliced black olives (Canned sliced black olives (ripe olives, water, salt, ferrous gluconate))"
Tercero Dining Commons,Wednesday,Dinner,Green,Deli Bar,"Sliced white bread (Sliced white bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, yeast, sugar, contains 2% or less of each of the following: salt, soybean oil, yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], extract of malted barley, dextrose, calcium propionate [mold inhibitor], enzymes)), wheat bread (Sliced wheat bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, whole wheat flour, yeast, sugar. contains 2% or less of salt, vegetable oil [canola and/or soy], yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], caramel color, extract of malted barley, dextrose, calcium propionate, calcium sulfate, enzymes)), sourdough bread (Sliced sourdough bread (unbleached enriched flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, yeast, wheat gluten. contains 2% or less of acetic acid, lactic acid, fumaric acid, soybean oil, high fructose corn syrup, sugar, salt, calcium propionate and potassium sorbate, datem, wheat flour, calcium sulfate, ascorbic acid, enzymes)), nine grain bread (Sliced nine grain bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, granola mix [wheat, oats, triticale, barley, amaranth, rye, wheat germ, flax seeds, sunflower seeds, cornmeal], yeast, sugar, vital wheat gluten, brown sugar. contains 2% or less of vegetable oil [canola and/or soy], raisin paste, sunflower seeds, cultured wheat flour, distilled vinegar, xanthan gum, salt, ascorbic acid, calcium sulfate, enzymes, nonfat dry milk, soy flour)), sliced multigrain bread (Sliced multigrain bread (water, enriched unbleached flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], whole wheat flour, nine grain mix [blended wheat, barley, corn, millet, soybeans, rye, oats, rice, and flaxseed], sugar, flaxseed. contains 2% or less of oats, molasses, extra virgin olive oil, canola oil, sea salt, millet seeds, sunflower seeds, yeast, enzymes, ascorbic acid, caramel color)), sliced muenster cheese (Presliced muenster cheese (cultured pasteurized milk, salt, annatto, enzymes)), sliced monterey jack cheese (Presliced monterey jack cheese (pasteurized milk, cheese cultures, salt, enzymes)), swiss cheese (Presliced deli swiss cheese (pasteurized part-skim milk, cheese culture, salt, enzymes)), sliced pepper jack cheese (.5oz presliced pepper jack cheese (pasteurized milk, jalapeno peppers, cheese culture, salt, enzymes)), sliced cheddar cheese (3/4oz sliced cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes)), sliced provolone cheese (3/4oz presliced provolone cheese (cultured pasteurized milk, salt, enzymes)), monterey pepper jack cheese (.75oz presliced monterey pepper jack cheese (pasteurized milk, red and green jalapeno peppers, cheese culture, salt, enzymes)), sliced smoked turkey (Presliced deli smoked turkey halal (turkey breast meat, water. contains 2% or less of salt, vinegar, sugar)), sliced smoked ham (Presliced deli smoked ham (ham. cured with water, salt, sugar, dextrose, sodium phosphates, sodium erythorbate, sodium nitrite)), sliced roast beef (Bottom round sliced roast beef (beef, water, vinegar, salt, natural flavorings, sodium phosphate. rubbed with salt, natural flavorings, caramel color)), sliced genoa salami (Sliced genoa salami (pork, beef, salt. contains 2% or less of dextrose, water, natural spices, sodium ascorbate, lactic acid starter culture, sodium nitrite, garlic powder, bha, bht, citric acid)), sliced salami (Sliced pastrami (beef, smoke flavoring, caramel color, spices, salt, sugar. cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite, flavoring))"
Tercero Dining Commons,Wednesday,Dinner,Green,Chipotle Bacon Potato Salad,(inactive) chipotle bacon potato salad
Tercero Dining Commons,Wednesday,Dinner,Green,Sicilian Pasta Salad,"Sicilian pasta salad (enriched pasta [durum wheat semolina, tomato powder, spinach powder, niacin, ferrous lactate, thiamin mononitrate, riboflavin, folic acid], kidney beans, soybean oil, garbanzo beans, black olives, artichoke hearts, red bell pepper, yellow bell pepper, pepperoncini [italian hot peppers], vinegar, green olives stuffed with pimentos, sugar, sun dried tomatoes, red onion, balsamic vinegar, dressing [sugar, salt, sodium citrate, dehydrated garlic, dehydrated onion, spice, carrot, xanthan gum, natural flavor, soy sauce [wheat, soybeans, salt], garlic, salt, natural flavors)"
Tercero Dining Commons,Wednesday,Dinner,Green,Tuna Salad,"Precooked wild ahi yellowfin tuna (albacore tuna, water, salt), Heavy Duty Mayonnaise (soybean oil, water, corn syrup, egg yolks, distilled vinegar. Contains less than 2% of salt, mustard seed, calcium disodium EDTA), 1/4in Diced Celery, Sweet Green Pickle Relish (pickles, high fructose corn syrup, corn syrup, distilled vinegar, salt. Contains less than 2% of xanthan gum, spices, sodium benzoate, natural flavor, dehydrated red pepper, turmeric, polysorbate 80), 1/4in Diced Yellow Onions, Dijon Mustard (distilled white vinegar, mustard seed, water, salt, white wine, citric acid, tartaric acid, fruit pectin, sugar, spices), Bottled Lemon Juice, Ground White Pepper"
Tercero Dining Commons,Wednesday,Dinner,Green,Traditional Hummus,"Traditional hummus (cooked chickpeas, water, sesame tahini, olive oil. contains 2% or less of lemon juice, salt, garlic puree [garlic, citric acid, ascorbic acid], spices. per manufacturer, may contain soy)"
Tercero Dining Commons,Wednesday,Dinner,Green,Five Bean Chili,"Five bean vegan chili soup (daylight) (water, pinto beans, black beans, kidney beans, carrots, celery, corn, diced tomatoes [vine ripened fresh tomatoes, tomato juice, salt, calcium chloride, citric acid], tomato puree [fresh vine ripened california tomatoes, citric acid], white beans, tomato paste [vine ripened fresh tomatoes, citric acid], red bell pepper, garbanzo beans, onion, pasilla pepper, chipotle sauce [chili peppers, chipotle, natural flavor, salt, citric acid], brown sugar, lemon juice, sea salt, garlic, non-gmo canola oil, smoked paprika, cumin, hickory liquid smoke [water, natural hickory smoke flavor], cultured dextrose, oregano, chili powder, cinnamon)"
Tercero Dining Commons,Wednesday,Dinner,Green,Mexican Chicken Tortilla Soup,"Mexican chicken tortilla soup (daylight) (chicken broth, tomato puree [tomatoes, tomato puree, citric acid], chicken breast [chicken breast with rib meat, water, potato starch, salt, sugar, granulated garlic, black pepper], corn tortillas [water, stone ground corn masa flour, stone ground fresh corn. contains less than 2% of each of the following: cellulose gum, fumaric acid, potassium sorbate, calcium propionate, propionic acid, phosphoric acid, guar gum, sorbic acid, trace of lime], onion, red bell pepper, tomatoes, cilantro, tomato paste [vine-ripened fresh tomatoes, citric acid], sea salt, basil, jalapeno pepper, canola oil, cumin, hot sauce [aged cayenne red peppers, distilled vinegar, water, salt and garlic powder], cultured dextrose, chili powder, black pepper, oregano)"
Tercero Dining Commons,Wednesday,Dinner,Purple,Five Spice Sticky Ribs,"Seasoned pork ribs (Saint louis pork ribs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper), chinese five spice bbq sauce (Canned crushed tomatoes (tomatoes, tomato puree, sea salt, citric acid), Vegan Light Brown Sugar, Honey, Natural Rice Vinegar, Mirin (Japanese Cooking Wine) (glucose syrup, water, alcohol, rice, corn syrup, salt), Whole Peeled Garlic Cloves, Chinese Five Spice (spices), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Dried Ground Ginger (ginger, sulfur dioxide. Per manufacturer, contains sulfites), Coarse Ground Black Pepper)"
Tercero Dining Commons,Wednesday,Dinner,Purple,Garlicky Greens,"Fresh enoki mushrooms, Whole Baby Bok Choy, cornstarch slurry (Tap water, Cornstarch), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Fresh Broccolini (AKA: Sweet Baby Broccoli; Aspiration, Chinese Broccoli; Sprouting Broccoli), Minced Peeled Garlic Cloves, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper"
Tercero Dining Commons,Wednesday,Dinner,Purple,Sticky Rice,"Dried white calrose rice, Tap Water"
Tercero Dining Commons,Wednesday,Dinner,Pink,Carrot Cake,"Frozen carrot cake (sugar, enriched bleached flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], carrots, eggs, vegetable oil [soybean and palm oils], cream cheese [pasteurized milk and cream, cheese culture, salt, carob bean gum], walnuts, crushed pineapple [pineapple, unsweetened pineapple juice, ascorbic acid]. contains 2% or less of margarine [palm oil, water, soybean oil, salt, mono- and diglycerides, artificial flavor, annatto, calcium disodium edta, vitamin a palmitate], modified corn starch, high fructose corn syrup, whey, cinnamon, pecans, corn syrup, salt, sodium acid pyrophosphate, baking soda, monocalcium phosphate, mono- and diglycerides, corn starch, cocoa processed with alkali, natural and artificial flavors, polysorbate 60, soy lecithin)"
Tercero Dining Commons,Wednesday,Dinner,Pink,Tiramisu,"Frozen tiramisu cake (mascarpone cheese [cream, milk, citric acid], topping [water, palm kernel oil, coconut oil, high fructose corn syrup, sugar. contains less than 2% of sodium caseinate, dextrose, polysorbate 60, sorbitan monostearate, guar gum, xanthan gum, beta carotene], water, lady finger cookies [wheat flour, sugar, eggs, sodium carbonate acid, ammonium carbonate acid, glucose syrup, natural flavoring, salt], sugar, egg yolks, coffee liquor, cocoa powder, instant coffee, brandy liquor, modified food starch, whip stabilizer [sugar, corn starch, xanthan gum, sodium bicarbonate, citric acid, carob bean gum]. per manufacturer, produced in a facility that also processes peanuts and tree nuts)"
Tercero Dining Commons,Wednesday,Dinner,Pink,Snickerdoodle Cookie,"2oz snickerdoodle cookie (unbleached wheat flour, pure cane sugars, butter [made from milk], pasteurized eggs, crème of tartar, sea salt, baking soda, pure vanilla, cinnamon. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Tercero Dining Commons,Wednesday,Dinner,Pink,Dark Chocolate Cranberry Cookie,"Dark chocolate cranberry cookie (unbleached wheat flour, pure cane sugars, guittard bittersweet chocolate [fair trade cocoa beans, sugar, sunflower lecithin, pure vanilla], dried cranberries, butter [made from milk], eggs [pasteurized, may contain citric acid], grape juice, rice dextrins, pure vanilla, baking soda, sea salt. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Tercero Dining Commons,Wednesday,Dinner,Pink,Oatmeal Raisin Cookie,"Vegan oatmeal raisin cookie (oatmeal, organic evaporated cane sugar, california raisins, unbleached wheat flour, non-hydrogenated palm oil shortening [rspo], grape juice, rice dextrins, pure vanilla, cinnamon, sea salt, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Tercero Dining Commons,Wednesday,Dinner,Pink,Chocolate Chip Cookie,"Vegan chocolate chip cookie (vegan chocolate chips [organic cane sugar, unsweetened chocolate, cocoa butter, soy lecithin, vanilla bean seeds], unbleached wheat flour, organic evaporated cane sugar, sustainable rspo palm oil shortening, vegan molasses, grape juice, rice dextrins, sea salt, pure vanilla, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Tercero Dining Commons,Thursday,Breakfast,Yellow,Build Your Own Omelette,"Salsa verde with red chile (Whole cleaned tomatillos, 1/4in Diced Yellow Onions, Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Fresh Cilantro Sprigs, Dried Whole Guajillo Chilis), roasted house salsa (Russell ranch tomatoes (Whole roma tomatoes), Fresh Whole Green Jalapeno Peppers, Whole Peeled Yellow Onions, Fresh Whole Fresno Red Peppers, Whole Peeled Garlic Cloves, Canola Salad Oil, Fresh Whole Habanero Peppers, Fresh Cilantro Sprigs, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), shredded chicken (Fresh raw boneless skinless halal chicken thigh, fajita seasoning (Iodized granulated salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Onion Powder (onion powder), Vegan Fine Granulated White Sugar, Lemon Pepper Spice Mix (salt, spices, citric acid, onion, monosodium glutamate, sugar, corn starch, garlic, silicon dioxide, natural flavor, FD&amp;C yellow 5), Granulated Garlic, Domestic Paprika (paprika, silicon dioxide), Ground Cumin, Vegan Fine Granulated White Sugar, Ground White Pepper, season salt, production)), diced red bell peppers (1/4in diced red bell peppers), diced green bell peppers (1/4in diced green bell peppers), sliced cremini mushrooms (Sliced cremini mushrooms), diced yellow onions (1/4in diced yellow onions), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), basic omelette (Liquid whole eggs (cage-free whole eggs, citric acid), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)), chorizo crumbles (Cooked chorizo crumbled (pork, water, spices, paprika, salt, dried vinegar, sugar, natural flavorings, dehydrated garlic, turmeric)), breakfast pork sausage links (Frozen precooked pork sausage link (pork, water. contains 2% or less of salt, sugar, spices, chili pepper, flavoring, smoke flavor, collagen casing)), soy chorizo crumbles (Soy chorizo sausage crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)), baked honey ham (Fresh hickory smoked boneless ham (boneless cooked pit ham, water, salt, potassium lactate, sodium lactate, sugar, sodium phosphate, sodium diacetate, sodium erythorbate, sodium nitrate), Tap Water, Spicy Brown Mustard (organic vinegar, water, mustard seed, salt. Contains less than 2% of turmeric), Honey, Dried Whole Cloves), bacon (Raw 10/12 sliced pork bacon (pork cured with water, salt, sugar, sodium phosphate, sodium erythorbate, flavoring, sodium nitrite))"
Tercero Dining Commons,Thursday,Breakfast,Yellow,Build Your Own Veggie Omelette,"Salsa verde with red chile (Whole cleaned tomatillos, 1/4in Diced Yellow Onions, Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Fresh Cilantro Sprigs, Dried Whole Guajillo Chilis), roasted house salsa (Russell ranch tomatoes (Whole roma tomatoes), Fresh Whole Green Jalapeno Peppers, Whole Peeled Yellow Onions, Fresh Whole Fresno Red Peppers, Whole Peeled Garlic Cloves, Canola Salad Oil, Fresh Whole Habanero Peppers, Fresh Cilantro Sprigs, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), diced red bell peppers (1/4in diced red bell peppers), diced green bell peppers (1/4in diced green bell peppers), sliced cremini mushrooms (Sliced cremini mushrooms), diced yellow onions (1/4in diced yellow onions), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), just egg - plant based (Plant-based liquid egg (water, mung bean protein, expeller-pressed canola oil. contains less than 2% of dehydrated onion, gellan gum, carrot extractives, natural flavors, turmeric extractives, potassium citrate, salt, soy lecithin, sugar, tapioca syrup solids, tetrasodium pyrophosphate, transglutaminase, nisin)), soy chorizo crumbles (Soy chorizo sausage crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)), scrambled tofu (Tofu (Firm tofu), 1/4in Diced Yellow Onions, 1/2in Diced Red Bell Peppers, 1/2in Diced Green Bell Peppers, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Nutritional Yeast Flakes, Canola Salad Oil, Ground Turmeric, Whole Peeled Garlic Cloves)"
Tercero Dining Commons,Thursday,Breakfast,Yellow,Fried Eggs to Order,"Whole large white eggs, Canola Salad Oil"
Tercero Dining Commons,Thursday,Breakfast,Yellow,Scrambled Egg Whites,"Liquid egg whites (egg whites), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)"
Tercero Dining Commons,Thursday,Breakfast,Yellow,Scrambled Tofu,"Tofu (Firm tofu), 1/4in Diced Yellow Onions, 1/2in Diced Red Bell Peppers, 1/2in Diced Green Bell Peppers, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Nutritional Yeast Flakes, Canola Salad Oil, Ground Turmeric, Whole Peeled Garlic Cloves"
Tercero Dining Commons,Thursday,Breakfast,Yellow,Just Egg - Plant Based,"Plant-based liquid egg (water, mung bean protein, expeller-pressed canola oil. contains less than 2% of dehydrated onion, gellan gum, carrot extractives, natural flavors, turmeric extractives, potassium citrate, salt, soy lecithin, sugar, tapioca syrup solids, tetrasodium pyrophosphate, transglutaminase, nisin)"
Tercero Dining Commons,Thursday,Breakfast,Blue,Chilaquiles Rojos with Fried Egg,"Roasted house salsa (Russell ranch tomatoes (Whole roma tomatoes), Fresh Whole Green Jalapeno Peppers, Whole Peeled Yellow Onions, Fresh Whole Fresno Red Peppers, Whole Peeled Garlic Cloves, Canola Salad Oil, Fresh Whole Habanero Peppers, Fresh Cilantro Sprigs, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Whole Large White Eggs, Raw Precut Yellow Corn Tortilla Chips (stone ground fresh corn [propionic acid, phosphoric acid], water, stone ground masa flour, lime), red enchilada sauce (Russell ranch tomatoes (Whole roma tomatoes), Tap Water, 1/4in Diced Yellow Onions, Dried Ground Guajillo Pepper Powder (chili pepper, silicon dioxide [anti-caking agent], ethoxyquin [antioxidant agent]), Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Whole Peeled Garlic Cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Chipotle Peppers in Adobo Sauce (water, tomato paste, dried Chipotle peppers, distilled vinegar, corn oil. Contains 2% or less of iodized salt, potassium iodate, corn starch, onion powder, garlic powder, spices), National Starch 465 (modified food starch), Ground Cumin, Dried Mexican Oregano Leaves, Dried Ground Cloves), vegetable broth (Tap water, Paste Vegetable Soup Base (onions, celery, carrots, maltodextrin, sugar, autolyzed yeast extract, onion powder, salt, water, corn oil, potassium chloride, carrot powder, modified tapioca starch, carrot juice concentrate, tomato paste, garlic powder, disodium guanylate, disodium inosinate, natural flavor, potassium sorbate, citric acid, extractives of paprika)), Crema Mexicana (cultured cream. Contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, salt, gelatin, potassium sorbate), 1/4in Sliced Yellow Onions, Whole Cotija Cheese Wheels (cultured pasteurized part skim grade A milk, sea salt, and enzymes), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Fresh Cilantro Sprigs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Tercero Dining Commons,Thursday,Breakfast,Blue,Scrambled Egg,"Liquid whole eggs (cage-free whole eggs, citric acid), Canola Salad Oil"
Tercero Dining Commons,Thursday,Breakfast,Blue,Chicken Apple Breakfast Sausage,"Apple chicken sausage (chicken, dehydrated apple, flavorings [salt, sugar, dextrose, spices, cultured whey, paprika], water, in a sheep casing)"
Tercero Dining Commons,Thursday,Breakfast,Blue,Fried Tater Tots,"Tater tots (potatoes, vegetable oil [soybean, canola, and/or cottonseed oils]. contains less than 2% of dextrose, salt, disodium dihydrogen pyrophosphate), Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Tercero Dining Commons,Thursday,Breakfast,Green,Vanilla Chia Pudding,"Chia pudding base (water, coconut cream [coconut extract, water], sugar, chia seeds, modified tapioca starch, candied ginger [ginger, cane sugar], antimicrobial [cultured onion, sea salt], natural madagascar vanilla, modified potato starch, carrageenan, cinnamon. per manufacturer, manufactured in a facility that processes peanuts/nuts)"
Tercero Dining Commons,Thursday,Breakfast,Green,Oatmeal,"Tap water, Old Fashioned Rolled Oats (whole grain oats. Per manufacturer, may contain soy and wheat/gluten), Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Tercero Dining Commons,Thursday,Breakfast,Green,Boiled Eggs,Whole large white eggs
Tercero Dining Commons,Thursday,Breakfast,Green,Sticky Rice,"Dried white calrose rice, Tap Water"
Tercero Dining Commons,Thursday,Breakfast,Green,Congee Rice Porridge,"Vegetable broth (Tap water, Paste Vegetable Soup Base (onions, celery, carrots, maltodextrin, sugar, autolyzed yeast extract, onion powder, salt, water, corn oil, potassium chloride, carrot powder, modified tapioca starch, carrot juice concentrate, tomato paste, garlic powder, disodium guanylate, disodium inosinate, natural flavor, potassium sorbate, citric acid, extractives of paprika)), Tap Water, Firm Tofu, Dried Broken Grain White Calrose Rice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Sesame Oil, Ground White Pepper"
